#OTUID	111D	111R	112D	112R	113D	113R	121D	121R	122D	122R	123D	123R	211D	211R	212D	212R	213D	213R	221D	221R	222D	222R	223D	223R	311D	311R	312D	312R	313D	313R	321D	321R	322D	322R	323D	323R	411D	411R	412D	412R	413D	413R	421D	421R	422D	422R	423D	423R	511D	511R	512D	512R	513D	513R	521D	521R	522D	522R	523D	523R	611D	611R	612D	612R	613D	613R	621D	621R	622D	622R	623D	623R
09713ba4387505390b392788551ad303;size=1578;	0	84	35	98	445	7	0	0	0	65	0	35	15	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	198	0	84	0	0	0	42	0	0	0	0	0	0	27	0	0	0	0	4	106	154	0	3	8	53	0	0	22	0	49	2	0	3	0	0	0	0	0	0	2	6	0	0	29
77f5c7a010bade167a6469eb14d81674;size=1571;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	19	0	25	0	26	0	721	1	7	0	6	0	6	0	0	0	0	0	0	750	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
990832dd1ad5a2da051855d07762bd28;size=1571;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1568	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a58d79872a6f5e77eb943433369a7962;size=1570;	28	22	30	21	8	11	0	41	7	107	41	10	20	29	66	24	181	84	70	75	148	29	6	74	5	0	15	12	12	22	0	0	9	24	4	5	25	4	3	0	2	19	3	9	16	23	8	85	0	0	0	0	0	0	0	10	0	2	9	0	0	20	3	2	7	25	5	6	6	7	6	25
57e03aca90cf97f7192b0d83233b2404;size=1570;	27	7	9	18	7	38	4	6	16	35	9	14	27	18	0	7	9	57	13	9	18	0	0	12	17	5	14	0	37	0	11	0	0	13	16	20	24	9	0	6	26	39	6	5	28	20	1	3	26	59	12	19	129	18	3	21	0	38	26	8	16	112	39	22	64	154	0	34	26	51	10	23
0847a1e5addc49441e2f602a694c219e;size=1568;	0	46	0	0	0	0	0	0	6	0	0	0	0	0	11	4	733	0	0	13	2	0	0	0	0	0	2	0	48	0	4	0	57	0	234	0	8	306	11	0	6	57	7	0	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46cbee09917cd3a596ee66c301b73df5;size=1560;	515	0	0	0	131	242	5	0	278	40	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	26	204	0	0	0	0	1	0	103	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
29192b233ca99081711e783bf1186337;size=1551;	6	0	0	0	11	0	27	2	0	1253	22	0	0	0	0	1	0	0	0	3	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	170	0	0	0	0	0	0	0	43	0
d42485f1dc7e1d90cb3d9dd3b806b499;size=1550;	0	0	0	0	19	0	0	0	0	0	0	0	8	0	0	0	0	0	0	338	0	0	0	0	0	274	0	0	0	512	0	0	10	0	16	4	48	17	59	181	0	0	5	0	0	55	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83f7eee76ac011428c5631c959c80ad2;size=1487;	0	0	0	0	68	0	18	0	9	371	0	0	0	0	0	0	0	0	48	56	0	61	142	5	0	1	0	0	0	0	0	0	0	0	0	0	0	14	4	0	0	0	23	0	0	0	0	5	0	0	104	0	19	0	0	0	13	513	0	0	0	0	0	0	0	0	0	2	11	0	0	0
adb29cf23f51c3a150d6610a20590c38;size=1483;	0	0	190	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	34	0	1252	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eea940970bd0ef424ea9eabb9c57a8ba;size=1481;	73	2	167	0	0	849	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	142	7	0	5	0	0	0	63	0	0	0	0	0	14	45	0	0	19	0	17	0
8c184c569f58eaa76c968e6ee3719185;size=1477;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	2	278	0	0	5	0	49	9	2	0	29	0	11	0	301	0	0	0	6	0	6	89	0	0	0	0	0	0	0	47	17	65	0	487	22	18	0	0	0	0	0	0	0	2	0	0	0	0
2876289b20c84b4082db86c438bf26a4;size=1464;	0	0	0	0	0	19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	9	513	371	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	547	0
66abffa1a7d0c30a0b698b80438e9c67;size=1434;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	19	360	833	0	13	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	196	0	0	0	2
33c2dabed510c32268ac971590bdca9b;size=1432;	14	6	0	9	5	25	0	0	12	9	3	24	0	133	0	11	6	52	0	0	11	0	2	6	48	14	12	0	10	0	41	17	0	0	42	21	38	18	8	0	55	33	4	52	19	0	0	9	32	73	26	30	60	54	15	19	0	37	14	28	13	95	3	12	22	11	0	13	20	34	9	43
3f047b5931660e87908b75a7dc1972bf;size=1417;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	53	0	1357	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ab19bf90b2f30a0f267ab659a0c55941;size=1392;	1	15	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	10	731	237	0	67	257	0	0	0	2	0	0	0	1	0	0	0	0
d624a396f4504bf0ff14ae241f2f1e18;size=1392;	0	0	175	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	11	93	0	0	106	0	0	0	0	0	57	0	0	0	0	0	6	1	0	21	11	5	0	0	0	0	442	0	0	6	0	102	4	0	10	3	0	10	0	0	0	0	0	0	0	0	0	2	0	0	46	0	277
0a8e20904fb4841f69e681d7b9375b68;size=1387;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	31	0	1249	4	0	0	75	0	0	0	0	0	0	24	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01a323ed34bbd3833954d976aeaa16b6;size=1384;	98	2	45	53	0	89	10	15	47	116	32	28	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5	0	58	0	0	0	0	0	0	2	0	2	0	0	0	10	55	260	29	71	19	0	4	15	3	47	30	17	0	21	0	7	5	75	25	37	1	10	3	35
84cf2f7ff96f1cc600712956893e12cc;size=1378;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	59	0	217	56	0	0	0	0	0	1031	0	0	0	3	0	0	0	0	0	0	0	0
ebc3f24dedd7d5fd4fda01991cd58d7b;size=1374;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1368	0	2
0f79da7fbdd396b17001051b008d87e2;size=1371;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	68	0	0	0	357	184	33	0	0	0	0	0	0	272	6	12	8	0	64	11	0	0	123	0	0	0	0	1	0	0	0	13	129	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f4bfb884cb11ee021de267d656979247;size=1370;	0	0	33	119	44	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	15	0	134	0	5	0	3	28	101	0	0	86	3	0	190	9	20	428	19	0	0	2	3	0	0	0	3	0	0	0	3	0	0	2	1	0	0	0
952cb53e9a48ce88181d76725ce7dc07;size=1369;	0	35	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	8	12	16	0	28	1111	27	20	0	0	0	0	0	0	20	4	57	0	1	6
c934448b58e04ebd04d68853b85d5f8f;size=1354;	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	1114	0	12	0	16	0	21	0	42	65	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b637b9d045921e5993b9e8f5bbe3865;size=1349;	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	3	0	0	0	1211	1	0	0	0	0	3	0	19	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ab703078b623bb93d0a9819b1a2696c6;size=1345;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fcd89e8e977bef75fe5e6b897a0b4771;size=1331;	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	6	10	3	190	0	0	0	0	0	1	0	0	0	207	6	0	3	0	3	11	54	361	0	4	0	6	0	3	0	10	3	5	0	13	0	0	0	0	0	0	0	4	0	421	0	0	0	0	0	0	0	0	0	0	0	0	0
a9e6a457da6b9b093cb2208d1bba5952;size=1328;	7	21	5	11	11	15	0	0	3	2	4	15	14	120	4	26	10	139	7	59	99	15	12	13	25	29	22	7	73	15	10	10	4	8	87	36	41	21	7	15	23	19	13	19	50	62	7	6	4	41	5	11	4	5	1	4	2	1	7	5	0	0	0	0	0	0	0	10	2	5	0	0
66c1de03b5d643aaff485b02c463b2a0;size=1324;	1	0	4	0	0	0	0	0	0	0	1	0	1133	0	91	23	0	37	0	0	0	2	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
6522d39bcb5a47f9b038d737417a2e2d;size=1323;	6	1	27	0	39	47	0	0	5	0	0	2	0	17	0	0	0	0	0	0	18	2	0	9	0	10	0	13	0	0	0	0	28	0	605	0	42	6	5	22	9	127	30	1	6	63	2	5	6	0	15	3	13	23	0	0	0	34	13	0	0	0	2	1	0	12	3	0	0	8	9	34
192a2d6b180a753e84d873039fc50da1;size=1315;	0	16	0	1	39	0	0	0	0	0	0	0	5	0	13	32	0	20	28	26	6	32	5	87	142	53	1	0	106	0	31	0	0	0	198	0	53	9	16	57	47	0	27	0	15	136	110	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
845e7a2d00592d311c99bc3f17bd6d47;size=1314;	35	35	26	64	12	35	9	26	24	56	43	64	0	16	0	5	0	0	0	0	8	4	0	0	16	24	0	3	11	5	19	2	0	2	51	12	27	4	14	0	16	91	9	0	0	6	0	5	24	52	5	23	5	10	4	8	0	25	10	6	0	37	99	12	17	101	10	25	2	28	7	25
37dd70aadc4f3ec87552de1c4f1a1a91;size=1295;	32	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	378	0	0	0	23	5	0	0	89	0	0	0	0	2	18	16	7	0	7	16	51	0	6	0	398	0	0	0	0	0	39	0	19	0	1	76	0	49	7	49	0	0	0	0	0	0	0	0	0	0	0	0
4e3bbeb44e862a11355b43d3f904c9da;size=1290;	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	210	0	0	0	0	0	0	0	0	43	0	0	0	52	0	23	10	0	0	7	51	0	0	0	0	6	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	4
040773b4a82318860237482b39cad0f9;size=1289;	0	0	0	0	0	1	0	0	0	0	0	0	4	0	7	0	19	0	12	2	125	4	6	55	0	6	0	0	136	0	23	15	3	0	213	33	39	4	17	0	90	10	6	17	37	0	4	0	12	41	26	0	12	61	0	29	40	19	46	77	0	0	0	5	4	0	9	0	14	6	0	0
985676f56a14dbc90200dc35ecc05658;size=1289;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	1237	0	0	0	0	0	4	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
235b7a73d10c2ddb0782828e09643012;size=1276;	0	14	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	39	0	0	0	0	0	0	0	0	256	0	15	9	0	83	0	13	0	0	0	11	312	246	72	7	18	0	31	0	0	7	0	44	7	0	0	4	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
e6adb00f26e7eeb4aa96ff73eb6730e7;size=1270;	0	12	0	0	137	0	0	0	0	0	2	0	113	37	2	30	2	43	2	0	0	6	0	34	4	53	0	7	155	1	0	0	2	4	388	0	42	19	0	23	85	0	34	2	5	16	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fe2edb57725afeec147f183bf6ae0cc4;size=1259;	3	0	0	0	1000	0	0	0	1	0	2	0	21	0	0	215	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3501dd599b429b9806fa8475bbd686df;size=1258;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	3	0	0	0	2	6	0	0	0	0	0	0	1	33	0	0	0	0	0	0	0	1	0	551	0	586	43	5	0	0	0	0	0	12	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
16b05ecba7c542ed5b24946fa0421421;size=1258;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	9	0	2	0	1	0	0	0	8	0	33	0	435	2	0	287	63	197	178	0	12	0	0	3	0	0	0	4	0	0	0	6
b99cf09003c264938272df90a6358eee;size=1257;	6	0	0	17	0	0	7	0	21	108	0	20	14	98	23	16	26	109	10	170	37	20	21	29	4	0	9	16	0	47	7	0	53	10	34	11	0	0	14	0	10	31	23	0	9	106	0	28	0	0	0	0	11	4	0	0	0	0	0	0	3	26	0	0	4	5	0	8	0	21	4	7
9785ebb3ed7f4ac778a29250f8fda668;size=1248;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	1209	0	0
f290c9d3d300e8010ea03cb7b94964e3;size=1241;	0	0	0	1	0	0	0	0	0	0	0	864	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	21	46	15	0	0	0	0	0	1	21	0	0	15	0	6	0	111	49	0	0	77	0	7
2fab72bb01328f4187f6fa36c3e78682;size=1223;	506	0	506	0	2	0	9	0	0	0	131	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0
22cf93579efc6ed9a9461ab188994947;size=1215;	14	1	3	12	0	12	0	0	5	0	0	7	16	49	19	2	24	64	0	0	0	2	0	5	18	0	94	0	460	0	7	6	2	26	9	22	62	4	7	7	32	35	8	30	84	7	4	0	7	9	0	1	9	6	0	8	2	2	0	11	0	0	0	0	0	0	0	0	1	0	0	0
5de45155b70c8dd1c108e62df96b9bc1;size=1202;	0	0	0	0	0	0	0	0	0	1	0	0	0	493	0	11	0	676	2	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f6807c3b98558db9f80d6905c8a7b60c;size=1194;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	19	0	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616	0	0	0	0	0	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a34032fde9546b92bdaecbdbb3c4c3d4;size=1184;	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	1	0	0	0	4	0	8	0	17	0	230	0	16	4	4	0	19	714	0	0	0	1	0	3	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da0c29ab495f3101511428bf0fd611d5;size=1181;	0	0	23	0	0	0	0	0	0	0	0	0	0	61	12	13	0	0	1	0	15	6	5	60	147	87	0	0	15	17	0	33	0	31	0	1	19	69	27	0	0	64	214	0	9	36	0	99	10	0	0	0	31	0	0	0	0	35	0	0	3	0	0	0	0	0	11	27	0	0	0	0
56382791d15cdc9bc1e4a033a1e91490;size=1177;	0	0	235	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	904	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f3a4cb3b3f6057e3eff955cd4c70bee8;size=1152;	26	24	17	11	11	93	0	10	0	70	8	0	0	17	0	4	0	5	4	5	39	5	0	7	2	0	0	11	8	0	0	6	14	10	49	0	41	0	18	17	19	47	59	7	32	0	0	0	12	0	10	18	14	0	0	13	1	5	27	0	0	77	0	14	82	7	12	23	6	89	17	29
141a235d747e448489141553a8e032ab;size=1151;	1	0	1	0	1	0	23	0	1113	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b9fa558dab1e91c2b419b65b15719373;size=1140;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1125	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
be3a415ec73fcb5fe977346a0b3cb9b2;size=1137;	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	2	6	1	23	0	21	2	29	0	58	653	299	8	0	0	1	0	0	0	0	2	0	0	0	3
0333028bc9277165ab696bf4e811840a;size=1132;	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	1	4	191	7	25	201	0	4	0	34	5	0	0	7	13	0	323	0	8	18	0	213	5	0	0	3	29	21	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7ef9091df9122816379b94ecbc35c0a1;size=1124;	13	23	8	31	18	37	1	5	12	26	10	157	8	8	4	6	12	36	2	15	1	6	0	0	27	6	9	0	30	10	18	0	12	10	55	12	27	5	2	0	16	3	22	6	30	12	2	0	26	38	7	12	68	33	7	7	5	35	36	14	8	14	7	0	0	7	5	9	21	12	0	0
42e7afa1f1c1a1d90bb4f2c8305e7f43;size=1103;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1079	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	0	5	0	0
f492cf4592f4148d069a37875e07eea9;size=1097;	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	38	0	1038	0	6	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98818176e0fbd148937390027261d59c;size=1091;	0	15	0	0	18	4	0	0	4	4	6	0	21	3	5	12	20	97	10	33	19	22	3	22	39	2	40	3	71	7	7	14	45	27	30	11	87	18	28	26	19	53	7	17	30	82	21	0	0	2	0	0	30	11	0	3	0	0	10	19	5	0	0	0	3	3	0	0	0	0	0	3
81d5f26e7e29abfa210b1104eb227619;size=1057;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	1023	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f2655d8ababc381516f99e5c036ae8f0;size=1056;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27ddfe2e30a332f5b95db09197d29053;size=1053;	0	0	0	0	0	2	0	0	0	1	0	0	0	48	2	0	52	0	0	0	0	0	85	0	0	5	0	0	16	0	0	0	0	0	5	138	11	3	5	0	158	0	0	15	72	0	3	0	2	0	38	10	0	0	105	0	5	83	121	0	0	0	3	0	0	1	2	0	43	0	19	0
425e9e707f374ca9ba8886a9ee40b13f;size=1052;	0	0	0	0	0	0	0	0	0	0	0	0	14	39	8	19	29	63	0	12	29	8	0	23	23	9	21	0	65	7	21	0	7	0	18	21	142	49	11	0	37	48	0	28	56	24	0	13	12	22	6	7	30	0	0	13	4	0	24	0	0	0	26	0	0	0	0	0	11	26	0	27
0545e9c1914e043d18d5e82a21486c5f;size=1041;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	579	3	8	0	9	0	7	0	5	0	6	0	2	1	148	0	7	31	12	5	18	134	4	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0
c942b7a3bcb6b7438d9838f8bdde8312;size=1016;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a6e848f693efada842ce3aaf1e81536e;size=1012;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975	0	0	0	4	0	0	0	0	0	10	0	2	0	10	0	0	0	0	9	0	0	2	0
3583272f32f2b500990e3c08e735b44c;size=1008;	0	0	0	0	0	0	0	0	0	0	0	0	0	108	5	51	0	1	0	2	98	31	7	103	19	37	1	9	16	1	11	8	3	2	131	0	5	35	2	63	30	0	14	2	11	38	12	8	20	26	0	5	14	0	0	0	1	0	74	4	0	0	0	0	0	0	0	0	0	0	0	0
a81edc4164999666e4b77ede3c4aa704;size=1007;	0	0	0	0	0	0	0	0	0	0	0	0	5	26	21	3	6	31	4	0	6	32	111	61	0	25	1	20	17	109	0	0	3	49	148	25	25	0	25	33	0	0	26	6	27	139	9	12	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3932b740f01f25619892d9c1062971df;size=1006;	149	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	60	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	215	0	452	0	0	0	1	0	0	11	0	0	0	0	1
4dd54b7b87d60c334f1f7335d0ea9f49;size=990;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	8	61	311	0	591	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
f49562a41287f32c5b3fd16a8b483a35;size=952;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	3	0	925	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522958059a239e452ddd236d5a2fe2ee;size=949;	0	934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14	0
e399dc7c0823811b06f9eea10fa4ea6c;size=945;	5	14	0	2	37	4	0	0	4	4	0	0	14	10	14	1	24	10	15	22	24	5	5	2	22	5	109	0	21	5	17	3	9	15	29	13	71	2	22	0	89	19	50	3	44	27	53	5	5	8	0	1	9	22	0	0	6	6	17	0	2	4	2	0	0	3	0	3	3	0	2	3
0076f7937e1d6e24efca17e084889956;size=944;	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	37	0	0	35	0	35	5	0	0	0	0	99	10	0	0	9	69	512	11	0	4	0	4	0	0	0	3	93	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
be3077e21e101c0e99c16f2a64a1757a;size=941;	0	0	0	0	1	0	0	0	11	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	11	9	13	4	0	37	0	0	0	87	43	0	3	0	0	0	0	13	109	48	0	23	0	11	0	0	44	0	26	3	124	0	14	108	58	38	0	52	8	0	0
6c6c1301e6747a1df1d7b98538308e75;size=939;	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	46	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	28	0	0	3	795	2	33
