#OTUID	111D	111R	112D	112R	113D	113R	121D	121R	122D	122R	123D	123R	211D	211R	212D	212R	213D	213R	221D	221R	222D	222R	223D	223R	311D	311R	312D	312R	313D	313R	321D	321R	322D	322R	323D	323R	411D	411R	412D	412R	413D	413R	421D	421R	422D	422R	423D	423R	511D	511R	512D	512R	513D	513R	521D	521R	522D	522R	523D	523R	611D	611R	612D	612R	613D	613R	621D	621R	622D	622R	623D	623R
3c7c89c121cf7ec40b2d5e2f1e76d8af;size=995;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	450	0	472	32	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0118bb71c2ab2c211882097f3643d5ca;size=987;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27aeef980fb1e0c442bb5c8ccb98b02a;size=982;	399	0	0	148	0	158	13	0	0	118	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	18
48e4d8178e7d2170f22b97498a29de11;size=972;	25	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	309	0	0	0	21	0	0	0	81	0	0	0	0	0	0	21	6	0	0	0	39	0	0	0	300	0	0	0	0	0	29	0	14	0	0	60	0	23	12	30	0	0	0	0	0	0	0	0	0	0	0	0
78a01d300423001e0f0b3f0a4287d4d9;size=970;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	259	129	26	0	0	0	0	0	0	190	0	9	0	0	48	6	0	0	92	0	0	0	0	1	0	0	0	0	92	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c4d6caf3bc363bba9e98af6dc0863295;size=967;	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	0	2	147	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	6	35	279	0	0	0	5	0	0	0	0	0	5	0	17	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0
6060a12207586dfb7674a486677b9ed8;size=961;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	876	0	28	0	14	0	16	0	18	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e107ff6d4e4c0466d5cf1882edafa27d;size=959;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	40	0	159	48	0	0	0	0	0	705	0	0	0	0	0	0	0	0	0	0	0	0
bb8ede26c6f79747f37bf9e6cb81f981;size=956;	0	0	0	1	0	0	0	0	0	0	0	673	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	44	13	0	0	0	0	0	1	14	0	0	0	0	0	0	83	38	0	0	58	0	6
6a6300bd05de64d0549f37f48bb8f948;size=934;	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	475	132	0	48	207	0	0	0	0	0	0	0	0	0	0	0	0
a56562949ac692d82835c062feef636f;size=910;	0	0	0	0	28	0	0	0	0	0	0	0	0	529	0	51	0	11	0	0	65	0	0	0	31	0	0	0	0	0	0	0	10	0	0	3	0	0	0	0	0	0	0	0	3	6	113	0	0	0	0	0	0	0	0	0	0	15	0	45	0	0	0	0	0	0	0	0	0	0	0	0
6e1fd0199ae5d8bef6aa209030277c73;size=896;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ec5661c99264c8388fe05e8da967614d;size=893;	375	0	379	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
139dfef4b4e7ce3f9a14c5366d58dbd5;size=893;	0	0	0	0	0	0	0	0	0	4	0	889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21fc32c56221e98154c991faf3c140cd;size=879;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	149	0	111	0	0	0	0	3	0	477	0	11	0	0	0	0	0	14	0	17	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b31b21dc85035c706321905accda612c;size=846;	47	0	28	33	0	53	0	8	29	78	16	20	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	2	0	0	0	0	0	7	32	156	22	52	9	0	2	10	3	30	20	11	0	10	0	0	3	60	19	19	0	4	2	21
35e4dd1feb4154fb28c7be7a2eb7c4a2;size=844;	3	0	0	0	7	0	25	7	0	671	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0
b1969f15d47e23197548fc94f726b014;size=844;	0	0	24	87	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	11	0	73	0	0	0	3	14	63	0	0	0	0	0	133	17	13	299	10	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
12c2b1d0bcda4852aaf70a93f5c36bbd;size=837;	102	0	50	158	0	253	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0
42f46597b8fcab34c7c8ad6643d831ff;size=837;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bfa89b1817c2dc1d286603e932503d3b;size=835;	0	0	0	0	0	0	0	0	0	0	0	0	0	452	0	134	0	0	0	0	0	0	0	0	29	0	0	0	36	0	17	5	0	0	0	36	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0
a58f14e20aeec20a4904abba4c96825a;size=826;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	2	114	0	0	0	0	36	5	4	0	14	0	9	0	188	0	0	0	0	0	0	65	0	0	0	0	0	0	0	33	13	47	0	256	14	0	0	0	0	0	0	0	0	1	0	0	0	0
bbc5b2cde6e07fc8885e9b32430c35c6;size=824;	0	28	0	0	0	0	0	0	0	0	0	0	0	0	8	0	372	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	33	0	135	0	3	171	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e8d1af5a20b01d6c7bbd41a0c5688b0d;size=806;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e732a06a1362163089827b9dd2bc0217;size=804;	0	0	0	0	0	0	13	0	781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1273adbd3acca6a43b99fb8e0afc7c34;size=793;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a4346649f6174a0332bb1253f1f54b00;size=784;	9	27	0	5	12	0	3	23	14	37	0	48	0	6	0	10	0	41	0	38	4	0	2	49	0	4	0	0	10	0	0	0	0	0	37	3	16	15	0	5	34	0	0	0	9	16	5	12	9	22	12	8	29	0	0	0	0	19	0	7	0	43	3	18	3	23	7	0	2	72	7	6
d640d8c3f9dbbf98d91a2af868e1901b;size=774;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adead52a47bf21ac5f5fb7a647f012e6;size=756;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cd4cb614a0127047edf67eb8cfd37d22;size=751;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	97	0	0	41	0	0	0	0	98	0	17	0	0	0	123	0	24	0	0	0	56	6	0	12	24	0	0	0	0	26	15	0	12	33	0	20	26	14	28	49	0	0	0	0	9	0	0	0	0	4	0	0
08d20c144aeaf042a34d84daa9a38ced;size=745;	0	736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
c034d5e051094625cf18d0ea24679a0b;size=743;	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19269764bf9e8195fcc9161d4f3f21b9;size=731;	0	0	0	0	0	0	0	0	0	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b78639873b28a5abfe9de5c4164855c;size=725;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0300ea099c87c2b70ddb027a981ec8ce;size=721;	0	16	18	0	0	7	0	17	4	52	23	5	11	0	41	0	114	40	32	37	92	10	0	35	0	0	10	7	9	14	0	0	0	15	0	3	14	4	0	0	3	9	3	0	0	16	0	21	0	0	0	0	0	0	0	5	0	0	0	0	0	16	0	0	0	0	3	0	0	0	3	12
26f6c8a8d607bf4c996c9c4e21985e69;size=693;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	378	0	0	0	0	2	0	0	0	159	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0c97b80478703de45f7f91324c062532;size=688;	0	0	8	0	0	0	0	0	34	95	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	18	18	0	13	0	0	0	0	0	0	0	0	173	0	20	110	100	14	0	35	0	10	0
eaf3ac2253c62b31a7ae259f275ab4fb;size=688;	0	0	0	0	0	0	0	0	0	0	0	0	415	0	107	0	0	100	0	62	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d48fcb93dc02cb9e887b2972a5c224d;size=685;	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	150	0	315	0	0	0	0	0	0	0	0	0	0	0	0
a3453e33813adc16edfe8c9115a7a4a3;size=675;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	396	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0
80f109610f6384c28c114683986b5f7f;size=674;	0	565	0	0	85	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0
936aa492682c82ce9644764c2511836c;size=671;	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	37	0	0	0	0	0	54	0	0	0	0	0	13	0	0	0	0	0	0	85	7	0	0	0	98	0	0	9	52	0	0	0	0	0	26	9	0	0	55	0	3	57	87	0	0	0	0	0	0	0	0	0	28	0	11	0
7a4ececdad26abcc5a8344fc75aff0c2;size=661;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d79d696d57df673edc662d5f0918de90;size=660;	0	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	5	0	10	0	0	26	0	0	0	68	38	0	0	0	0	0	0	11	74	29	0	17	0	13	0	0	35	0	13	0	90	0	9	81	44	24	0	40	0	0	0
3f859e7c8537f630b180a9313e645064;size=659;	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	7	0	125	0	0	0	0	0	10	422	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86666b6da69abbcd21819aeba4c47a00;size=650;	0	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	46	0	0	0	0	0	0	205	123	42	0	0	0	15	0	0	0	0	26	4	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
3d76b579463866450aa25d65a7bfb8fc;size=647;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	579	0	59	0	0	0	0	0	9	0	0
83702b269620467435f9df4de78d9dc1;size=643;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ee52bd89c9f6a60659476def72ab1889;size=640;	0	38	0	0	61	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	15	0	20	0	3	0	0	0	0	0	0	0	0	0	23	0	0	38	0	106	0	0	0	0	0	0	0	0	8	214	0	3	0	0
7301049fd883a7617753fa495b190230;size=637;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	82	0	0	0	27	38	71	0	0	0	8	0	88	0	16	0	41	0	93	0	8	0	0	0	0	0	0	0	0	42	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87a7d13bddc8d186d81b79be4e985010;size=636;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	25	0	23	0	0	0	0	0	70	0	0	0	7	51	352	9	0	2	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8019e911642156df10395949b17f7a10;size=635;	22	0	0	0	0	0	0	499	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
784fa1ff0f1eb8a1938d0087bfebf58b;size=632;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d531d1529094ac340c3f214ad15cc4ae;size=631;	22	0	0	0	0	0	0	561	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
698752083a9a1e889cb5297875ed6492;size=625;	0	0	0	0	0	0	0	0	0	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2c9fc3d0bb5cd31dae45ffecd3b743ad;size=623;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	3	0	0	0	0	0	0	24	0	74	0	344	0	0	72	0	8	0	3	14	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d79ee08a4e40a1c3773b581643ab8607;size=621;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d47a865da032f958ebc99abd5e29b215;size=618;	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	529	2	20
02388fa6e5e09afe1e9bcc940b6ba5b2;size=615;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	129	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3884272f9e575ef373114ebf95ab9b29;size=610;	0	0	0	1	21	0	0	0	0	0	0	0	0	0	0	13	0	0	14	32	0	12	0	41	72	28	0	0	57	0	15	0	0	0	99	0	24	0	18	26	25	0	12	0	0	57	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c26fd356133e03945b68c8d3f3d827bc;size=610;	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
546780352b7787d3e1ab6513ed8a56c3;size=609;	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	170	11	14	23	42	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0
118304ed8a3247dae76ef767db2f3169;size=607;	26	10	0	0	0	70	0	0	0	33	0	0	0	31	0	0	0	0	0	0	22	0	0	4	0	0	0	11	5	0	0	0	6	0	29	0	77	0	11	13	0	0	0	0	21	0	0	0	0	0	0	9	13	0	0	0	0	0	16	0	0	38	0	0	47	4	0	22	3	55	10	21
26c15a9156e0cd12e505edafab830c29;size=607;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4cb75489bf57e00d847c3d817249d6df;size=588;	31	4	26	0	0	0	0	0	3	0	0	0	0	13	0	0	3	23	53	0	10	0	5	0	16	0	0	24	0	3	0	0	6	39	0	0	32	0	30	0	24	44	0	0	0	16	0	9	0	0	7	0	0	0	0	0	0	8	0	0	0	78	0	25	36	20	0	0	0	0	0	0
f637dab66a58e5deed8404c9285ff744;size=586;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	19	0	0	0	0	0	0	0	0	7	0	0	23	53	340	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ff65c478432d18c991215d4dfd19cb87;size=576;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a964ef2d819d906321b4c1e7d9ccdd5;size=564;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73a8e7355a3e7a54ad462377a95f01b7;size=562;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e8d5b8bb195bd77c95ff89d2968492a;size=562;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	336	187	33	0	0	4
e820785895744628cfe9403ae51db08c;size=560;	60	0	0	0	4	94	0	0	234	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	20	0	3	0	0	0
99bea121e727a934d6e0a8405c7002ff;size=549;	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	17	59	408	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e93fffa5fa516f1f08b03f554423dc89;size=542;	4	0	15	0	17	29	0	0	0	0	0	0	0	11	0	0	0	0	0	0	10	0	0	9	0	7	0	0	0	0	0	0	21	0	192	0	20	0	3	13	7	56	20	5	0	38	0	0	0	0	12	0	9	0	0	0	0	22	0	0	0	0	0	1	0	0	2	0	0	0	0	19
426f8b2a57387c0ba99049d59120b8ba;size=531;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eada49b6e93b1838bfcb33589524aa04;size=522;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	5	0	0	0	20	0	63	0	0	0	0	0	234	0	0	0	0	0	0	0	63	29	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2796ac4ca19a27e9346cdfef3860cc9f;size=519;	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	4	0	0	0	123	105	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	22	8	21	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	5	53	20	0	0	0	0	0	0	0	0	0	30	0	0	0
26f76929f90026b28f6a6e8f97920066;size=517;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	15	4	125	0	0	0	0	0	0	0	0	0	0	0	0	64	18	0
a302af42c35c73c85d9b74cb48e8568d;size=509;	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	94	0	0	0	0	35	0	0	0	0	33	0	194	18	65	19
9a3ab5849c6cbc34921cf87d32e40344;size=507;	0	0	0	0	0	0	0	0	0	0	0	0	8	201	4	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b4d8d8f6069736cdc25d7b67b50d4040;size=501;	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	226	0	0	0	0	0	0	0	3	0	0	0	0	0	0	8	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
